robot_model,movement,cartesian_path,reference_frame,is_relative,velocity,acceleration,desired_x,desired_y,desired_z,desired_roll,desired_pitch,desired_yaw,measured_x,measured_y,measured_z,measured_roll,measured_pitch,measured_yaw
vs060,move_to_pose,True,TOOL,True,100,100,0.44416691123950164,-0.020514585940419192,0.0433280219932681,3.1411694435377444,1.5941668415548647e-05,-1.5707988945984617,0.44420704357170526,-0.02051644695763951,0.043342283696900824,3.1410810094816317,2.0014526787720126e-05,-1.5707988939652693
vs060,move_to_pose,True,TOOL,True,100,100,0.44426588263566796,-0.02051874877896851,0.1583422686215354,3.1410810094816326,2.0014526788322672e-05,-1.5707988939652693,0.4442028541303371,-0.020515836005562373,0.15835437354874696,3.141293137044646,1.0229213321792427e-05,-1.570798891514311
vs060,move_approach,True,WORLD,False,100,100,0.4718,-0.1555,0.1562,3.141592653589793,0.0,-1.5707963267948963,0.47136073544276513,-0.15533820524702457,0.15603821595498943,-3.141373049169891,-0.00011108182610016229,-1.5708118765520094
vs060,move_to_pose,True,TOOL,True,100,100,0.4713860930409483,-0.1553509893252077,0.0410380179654469,-3.1413729976633267,-0.00011103566804491359,-1.5708118766894885,0.47137409841154826,-0.15534705273036503,0.041029520127843444,-3.1413351947280606,-0.0001235292899096266,-1.5708118799111177
vs060,move_to_pose,True,TOOL,True,100,100,0.4713444162540513,-0.15533283384900906,0.15602975096991084,-3.1413352459796218,-0.0001235651447523797,-1.5708118797263493,0.47105629382019426,-0.15523787927174293,0.15597756380356922,-3.1408735153510325,-0.0002756860426610685,-1.5708119593212067
vs060,move_approach,True,WORLD,False,100,100,0.4748,-0.1233,0.1621,3.141592653589793,0.0,-1.5707963267948963,0.4749422636549753,-0.12334139606047602,0.16215181960781738,3.14153933355479,2.4478481753629964e-05,-1.5707902281522381
vs060,move_to_pose,True,TOOL,True,100,100,0.47493602758646164,-0.12333857723381783,0.0471520127602232,3.1415392815276846,2.4432726639006367e-05,-1.5707902280402832,0.4749442935646635,-0.12334071464517324,0.04714774872231234,3.1415213173769088,2.9120054686318742e-05,-1.570790229536393
vs060,move_to_pose,True,TOOL,True,100,100,0.47495241908172303,-0.12334405432719099,0.16214797528340183,3.1415212651899784,2.908443048637193e-05,-1.570790229380931,0.47478973482966397,-0.12330178519961899,0.16209428600681913,-3.141534738096837,-4.417429682663046e-06,-1.5707902293407991
vs060,move_approach,True,WORLD,False,100,100,0.4541,-0.185,0.1621,3.141592653589793,0.0,-1.5707963267948963,0.4540220952294441,-0.18495341623783107,0.16207355606535506,-3.141521360142647,-7.603076636326168e-05,-1.570844182716282
vs060,move_to_pose,True,TOOL,True,100,100,0.45403039497954983,-0.18496217509228036,0.04707335910538399,-3.1415213093199594,-7.598423365780894e-05,-1.5708441828668256,0.4540361499502427,-0.18496451388462343,0.04707300375672557,-3.141527937757673,-7.32429018919002e-05,-1.5708441774503088
vs060,move_to_pose,True,TOOL,True,100,100,0.4540287080326063,-0.18495609059482124,0.16207300320744733,-3.1415279377576724,-7.324290189282064e-05,-1.5708441774503081,0.45364827495323873,-0.18480113521694846,0.16193345111982788,-3.1413121828988673,-0.0001611589292952431,-1.5708441912088718
vs060,move_to_pose,True,WORLD,False,100,100,0.2581,0.136,0.31,3.141592653589793,0,-1.5707963267948966,0.2582044113822233,0.1356191030877211,0.309922870252352,3.1413760963824258,0.0005079543498136173,-1.5705492938902204
vs060,move_to_pose,True,WORLD,True,100,100,0.2582044113822232,0.13561910308772046,0.009922870252352556,3.1413760963824267,0.0005079543498133113,-1.5705492938902226,0.2582642280925364,0.1356557798323792,0.010046436661182628,3.141082223811066,0.00030906119931722447,-1.5705540141582215
vs060,move_to_pose,True,WORLD,True,100,100,0.2582641252188539,0.13565572472662063,0.3100465493343222,3.1410821623971352,0.0003090270137303485,-1.5705540142684586,0.2580776628716011,0.1355578136384641,0.309861585968351,3.141241870828983,0.0003930323597144587,-1.570553995933356
vs060,move_to_pose,True,WORLD,False,100,100,0.2618,-0.1192,0.305,3.141592653589793,0,-1.5707963267948966,0.2617649974790212,-0.11882558755419158,0.30483622817096934,3.1411118629741464,-0.0002959495857724266,-1.5710032904923545
vs060,move_to_pose,True,WORLD,True,100,100,0.2617649974790215,-0.11882558755419216,0.0048362281709702915,3.1411118629741477,-0.00029594958577311664,-1.571003290492358,0.26177123412899755,-0.11883315620420513,0.005023687938222637,3.1405358535579455,1.2280947236147773e-05,-1.5709988679536158
vs060,move_to_pose,True,WORLD,True,100,100,0.26177123412899644,-0.1188331562042044,0.3050236879382232,3.1405358535579433,1.228094723700928e-05,-1.5709988679536147,0.26163540576397154,-0.11877147440732463,0.30489352835553396,3.1408929830569376,-0.00014976126915548123,-1.5709988401468136
vs060,move_approach,True,WORLD,False,100,100,0.4718,-0.1555,0.1562,3.141592653589793,0.0,-1.5707963267948963,0.47166057832619535,-0.1554540538853702,0.15617500266061413,-3.1413607275701474,-7.648073678969188e-05,-1.5707963396288889
vs060,move_to_pose,True,TOOL,True,100,100,0.4716872498181039,-0.15546284917019848,0.04117500608985625,-3.141360727570145,-7.64807367912728e-05,-1.5707963396288884,0.47166760229678467,-0.1554563826162849,0.0411719877391675,-3.1413363296547105,-8.454838668039338e-05,-1.5707963415211308
vs060,move_to_pose,True,TOOL,True,100,100,0.47163819961564724,-0.15544667210319238,0.1561717478283079,-3.141336278395072,-8.451252347225811e-05,-1.5707963416607333,0.47142622886513463,-0.15537681768556635,0.15612048032897805,-3.1410815273127564,-0.00016850725111510224,-1.570796373782423
vs060,move_approach,True,WORLD,False,100,100,0.4748,-0.1233,0.1621,3.141592653589793,0.0,-1.5707963267948963,0.47496715716613197,-0.1233528381523668,0.1621426448633106,3.141408625043405,5.725973126052857e-05,-1.5708176066981647
vs060,move_to_pose,True,TOOL,True,100,100,0.474945994023546,-0.12334625283303531,0.04714264699915742,3.1414086250434026,5.7259731261633754e-05,-1.5708176066981654,0.47495512287741337,-0.12334859089235434,0.047139509546728714,3.1413731012368165,6.656499520226304e-05,-1.570817610347051
vs060,move_to_pose,True,TOOL,True,100,100,0.47498037123487186,-0.12335624640398928,0.16213950652026582,3.1413731012368147,6.656499520272513e-05,-1.5708176103470546,0.47488479704202347,-0.12333143001590652,0.16209568347057393,3.141497684500981,3.4181639875203655e-05,-1.5708175952960863
vs060,move_approach,True,WORLD,False,100,100,0.4541,-0.185,0.1621,3.141592653589793,0.0,-1.5707963267948963,0.45401900511137194,-0.184952186945876,0.1620715493943497,-3.14152046953575,-6.81960045110869e-05,-1.57082371754456
vs060,move_to_pose,True,TOOL,True,100,100,0.454027306062764,-0.18496002971374026,0.047071549961370196,-3.14152046953575,-6.819600451096366e-05,-1.5708237175445616,0.45403298719066487,-0.18496233706302254,0.047068477849703555,-3.1415256037912944,-6.606844809896424e-05,-1.5708237151214839
vs060,move_to_pose,True,TOOL,True,100,100,0.4540252766719393,-0.18495473898033327,0.16206847734021296,-3.141525603791294,-6.606844809933203e-05,-1.5708237151214832,0.4539203684110922,-0.18491199394259783,0.16207809753766836,-3.141324487154723,-0.00014795458475335956,-1.5708237324996714
vs060,move_to_pose,True,WORLD,False,100,100,0.2581,0.136,0.31,3.141592653589793,0,-1.5707963267948966,0.25816688851867314,0.1358371775226923,0.30998541338937313,3.141582671746758,0.00027720151469588057,-1.5706840593030154
vs060,move_to_pose,True,WORLD,True,100,100,0.2581668639650573,0.13583716951268743,0.009985335599413614,3.1415827375700363,0.0002772542909679775,-1.5706840592740317,0.2583616564362507,0.13594202156284596,0.010167971500464862,-3.141584556711636,0.0002658545325313322,-1.57068624555092
vs060,move_to_pose,True,WORLD,True,100,100,0.2583616564362511,0.13594202156284618,0.31016797150046493,-3.1415845567116345,0.00026585453253210836,-1.57068624555092,0.2582570534787033,0.13588698601233057,0.3100651473341849,-3.1415160585450987,0.0003019271080165387,-1.570686232233058
vs060,move_joints,,,False,100,100,,,,,,,0.3004250070398775,-9.201392400555024e-06,0.3902304774794215,3.141545871225917,0.0016622147059520284,3.1414544946361986
